day,sentiment_mean,sentiment_std,subjectivity_mean,subjectivity_std,counting
2025-09-23,-0.7176983264833683,1.3172863287898267,-0.011542968788898211,0.7056161118922503,2.0
2025-09-28,0.449701397868924,1.0,-0.5104889064223941,1.0,1.0
2025-09-29,0.09950369228771254,1.0057536706457728,-0.45039319206706785,0.2776476220566805,3.0
2025-09-30,0.5224188240213032,1.191834253754231,0.21607019996264423,0.7554048806084153,3.0
2025-10-01,0.0626518251551778,1.0,4.466065482233689,1.0,1.0
2025-10-02,1.0256354046083391,1.0401880431388728,-0.47741606994675845,0.08135360670322075,5.0
2025-10-03,-0.24338643851547515,1.0,-0.5098645627445878,1.0,1.0
2025-10-05,-0.4347861077885392,0.3279316936196111,-0.48087801121453605,0.05797310306010351,4.0
2025-10-06,-0.6093645668114194,0.37871471646605215,0.7487160077534603,1.875340913458509,2.0
2025-10-07,-0.005722736348888646,1.1203574362926216,0.3947618338598093,1.2793349189586407,2.0
2025-10-08,0.5558456905317588,1.0,-0.35517280272585294,1.0,1.0
2025-10-10,-1.1063520953750747,0.25111417398422625,1.5182428694460142,0.7880778858745742,2.0
2025-10-12,-0.25221304692058044,1.0,-0.5104889064223941,1.0,1.0
2025-10-13,-0.3001910780436043,0.8657044066318228,-0.3433197065642178,0.24959969662733544,5.0
2025-10-14,0.5732985936541638,1.0,2.942665387634169,1.0,1.0
2025-10-15,-0.07853720446977278,1.268484007371458,-0.25697003474214697,0.43491445498473447,6.0
2025-10-16,-0.12364310080550082,0.7027064070375005,-0.4810340971339876,0.058077906095753674,5.0
2025-10-17,0.32294881189803476,0.8256423830641599,0.7470039532170093,1.3648456153803092,7.0
2025-10-18,0.6115984946569059,0.47622008785916475,0.23984697189049423,0.6913807524604565,3.0
2025-10-19,0.4080221828155776,0.0,-0.593666005985079,0.0,2.0
2025-10-21,0.13999999999999999,0.1979898987322333,0.0,0.0,2.0
2025-10-22,-0.1567412979209637,0.9342533099676277,-0.2836136136512071,0.44553006377315346,6.0
2025-10-23,-0.2940790513943657,0.5044936437336066,-0.4518914596844843,0.08198634860045155,2.0
